vehicle_plate_num,vehicle_plate_type,vehicle_type,arrival_time,duration_hours,departure_time,day_of_week,hour_of_day,arrival_hour,arrival_minute,arrival_day_of_week,stay_duration_minutes,priority_level,bay_assigned,slot_assigned,allocation_score
ABC7068,0,1,2023-05-02 17:31:00,2,2023-05-02 19:31:00,1,17,17,31,1,120,0,4,4,125.64581478636278
ABC4802,0,1,2023-05-06 07:40:00,3,2023-05-06 10:40:00,5,7,7,40,5,180,0,2,4,147.5999937453077
ABC5699,2,1,2023-05-03 09:37:00,4,2023-05-03 13:37:00,2,9,9,37,2,240,1,4,9,90.75386582993362
ABC2970,0,0,2023-05-02 07:01:00,4,2023-05-02 11:01:00,1,7,7,1,1,240,0,3,9,78.83772969651984
ABC6806,0,1,2023-05-04 09:21:00,3,2023-05-04 12:21:00,3,9,9,21,3,180,0,1,9,130.38905610356818
ABC7142,2,1,2023-05-06 09:01:00,4,2023-05-06 13:01:00,5,9,9,1,5,240,1,2,5,185.07485936734855
ABC3819,0,0,2023-05-06 10:40:00,2,2023-05-06 12:40:00,5,10,10,40,5,120,0,4,5,92.55011138762055
ABC1364,1,1,2023-05-06 09:03:00,3,2023-05-06 12:03:00,5,9,9,3,5,180,0,2,2,164.07169580187184
ABC5258,2,1,2023-05-07 18:26:00,6,2023-05-08 00:26:00,6,18,18,26,6,360,1,1,6,161.94541886489617
ABC4119,1,1,2023-05-03 20:25:00,6,2023-05-04 02:25:00,2,20,20,25,2,360,0,1,2,126.19586195738076
ABC2863,0,0,2023-05-07 10:51:00,4,2023-05-07 14:51:00,6,10,10,51,6,240,0,3,10,67.54060677541234
ABC1115,0,0,2023-05-07 07:46:00,2,2023-05-07 09:46:00,6,7,7,46,6,120,0,4,5,127.48951857850531
ABC8084,2,1,2023-05-04 13:47:00,4,2023-05-04 17:47:00,3,13,13,47,3,240,1,4,5,115.54835134779982
ABC9016,0,1,2023-05-05 10:00:00,1,2023-05-05 11:00:00,4,10,10,0,4,60,0,3,4,128.43772686672625
ABC3384,2,0,2023-05-04 18:31:00,1,2023-05-04 19:31:00,3,18,18,31,3,60,2,3,5,227.76953311573388
ABC4935,2,1,2023-05-06 10:02:00,4,2023-05-06 14:02:00,5,10,10,2,5,240,1,4,7,99.08640263855422
ABC8742,2,0,2023-05-04 17:28:00,2,2023-05-04 19:28:00,3,17,17,28,3,120,2,4,10,98.0781966782753
ABC6442,2,1,2023-05-05 17:36:00,6,2023-05-05 23:36:00,4,17,17,36,4,360,1,2,2,206.92892734487577
ABC3490,2,0,2023-05-05 11:14:00,2,2023-05-05 13:14:00,4,11,11,14,4,120,2,4,1,172.24114456545476
ABC7980,1,2,2023-05-07 16:28:00,2,2023-05-07 18:28:00,6,16,16,28,6,120,1,2,4,185.53100697566018
ABC8661,2,2,2023-05-07 09:41:00,2,2023-05-07 11:41:00,6,9,9,41,6,120,2,2,7,236.07121458314904
ABC2724,1,0,2023-05-02 17:27:00,4,2023-05-02 21:27:00,1,17,17,27,1,240,1,2,1,215.201015920815
ABC9182,0,2,2023-05-06 09:00:00,2,2023-05-06 11:00:00,5,9,9,0,5,120,0,2,4,162.57776609178046
ABC3767,2,1,2023-05-03 18:07:00,2,2023-05-03 20:07:00,2,18,18,7,2,120,1,1,6,202.69056433804536
ABC2137,0,0,2023-05-02 12:49:00,4,2023-05-02 16:49:00,1,12,12,49,1,240,0,3,6,101.90946052941949
ABC5117,2,0,2023-05-04 18:25:00,2,2023-05-04 20:25:00,3,18,18,25,3,120,2,3,1,284.38903930776104
ABC4420,1,1,2023-05-06 09:24:00,2,2023-05-06 11:24:00,5,9,9,24,5,120,0,4,7,118.29605794079143
ABC6845,1,1,2023-05-06 08:07:00,4,2023-05-06 12:07:00,5,8,8,7,5,240,0,3,5,142.01540800320765
ABC5778,1,0,2023-05-03 19:29:00,1,2023-05-03 20:29:00,2,19,19,29,2,60,1,3,6,128.66905890918926
ABC4906,0,1,2023-05-04 07:38:00,6,2023-05-04 13:38:00,3,7,7,38,3,360,0,1,1,154.84241089912354
ABC4637,2,0,2023-05-03 10:51:00,3,2023-05-03 13:51:00,2,10,10,51,2,180,2,2,7,183.47075742236117
ABC3953,0,1,2023-05-06 09:36:00,6,2023-05-06 15:36:00,5,9,9,36,5,360,0,2,4,149.63917148231653
ABC6929,1,0,2023-05-07 16:48:00,2,2023-05-07 18:48:00,6,16,16,48,6,120,1,2,3,193.32414531077006
ABC1276,0,1,2023-05-07 14:28:00,6,2023-05-07 20:28:00,6,14,14,28,6,360,0,3,4,105.46521481583811
ABC2999,1,1,2023-05-03 17:53:00,2,2023-05-03 19:53:00,2,17,17,53,2,120,0,3,9,89.17399690904321
ABC2227,1,2,2023-05-01 11:55:00,1,2023-05-01 12:55:00,0,11,11,55,0,60,1,4,5,123.21959351381534
ABC7337,1,2,2023-05-04 09:04:00,1,2023-05-04 10:04:00,3,9,9,4,3,60,1,1,5,228.95922278003036
ABC4735,2,2,2023-05-04 06:53:00,2,2023-05-04 08:53:00,3,6,6,53,3,120,2,1,8,177.8363177727639
ABC1695,2,1,2023-05-02 09:13:00,1,2023-05-02 10:13:00,1,9,9,13,1,60,1,4,7,126.6798438483863
ABC5152,1,0,2023-05-02 20:41:00,3,2023-05-02 23:41:00,1,20,20,41,1,180,1,4,3,133.22200891442625
ABC8901,0,1,2023-05-01 18:24:00,3,2023-05-01 21:24:00,0,18,18,24,0,180,0,4,1,150.6613064059121
ABC8470,0,2,2023-05-03 18:43:00,1,2023-05-03 19:43:00,2,18,18,43,2,60,0,2,2,185.72488595496725
ABC8537,2,1,2023-05-03 11:20:00,4,2023-05-03 15:20:00,2,11,11,20,2,240,1,2,3,147.56202244924413
ABC3841,1,2,2023-05-03 19:37:00,1,2023-05-03 20:37:00,2,19,19,37,2,60,1,2,1,239.78767359844173
ABC5208,0,2,2023-05-06 09:32:00,3,2023-05-06 12:32:00,5,9,9,32,5,180,0,2,1,178.53879397218202
ABC9733,1,0,2023-05-05 17:56:00,3,2023-05-05 20:56:00,4,17,17,56,4,180,1,4,8,115.37994807086207
ABC2088,0,0,2023-05-03 19:46:00,5,2023-05-04 00:46:00,2,19,19,46,2,300,0,4,8,79.09001497102084
ABC4363,2,2,2023-05-05 16:10:00,1,2023-05-05 17:10:00,4,16,16,10,4,60,2,4,2,190.7176763723932
ABC1024,1,2,2023-05-07 16:30:00,4,2023-05-07 20:30:00,6,16,16,30,6,240,1,2,8,138.82872724652395
ABC7144,1,1,2023-05-03 18:06:00,3,2023-05-03 21:06:00,2,18,18,6,2,180,0,2,2,170.80855824622907
ABC6668,0,2,2023-05-04 07:31:00,4,2023-05-04 11:31:00,3,7,7,31,3,240,0,3,5,118.8881546092404
ABC5236,0,1,2023-05-02 17:56:00,1,2023-05-02 18:56:00,1,17,17,56,1,60,0,4,1,146.85108785850878
ABC9068,0,2,2023-05-05 09:27:00,3,2023-05-05 12:27:00,4,9,9,27,4,180,0,1,9,125.426978326628
ABC3235,1,0,2023-05-07 13:06:00,4,2023-05-07 17:06:00,6,13,13,6,6,240,1,1,4,165.17854119499518
ABC8295,2,0,2023-05-03 13:49:00,1,2023-05-03 14:49:00,2,13,13,49,2,60,2,3,10,107.98256072362565
ABC9392,2,2,2023-05-02 16:13:00,2,2023-05-02 18:13:00,1,16,16,13,1,120,2,2,2,245.13837151581595
ABC9448,0,1,2023-05-03 09:02:00,4,2023-05-03 13:02:00,2,9,9,2,2,240,0,4,1,142.68846296209125
ABC4747,2,1,2023-05-07 08:24:00,3,2023-05-07 11:24:00,6,8,8,24,6,180,1,2,6,194.23552457925373
ABC4175,0,1,2023-05-01 17:22:00,1,2023-05-01 18:22:00,0,17,17,22,0,60,0,2,8,132.20341850719606
ABC5897,2,2,2023-05-03 17:50:00,2,2023-05-03 19:50:00,2,17,17,50,2,120,2,1,4,309.23016424548405
ABC6037,1,2,2023-05-07 17:49:00,1,2023-05-07 18:49:00,6,17,17,49,6,60,1,1,1,281.19650824727955
ABC8427,0,0,2023-05-07 19:59:00,4,2023-05-07 23:59:00,6,19,19,59,6,240,0,4,1,122.5453054534586
ABC9605,2,0,2023-05-05 11:05:00,1,2023-05-05 12:05:00,4,11,11,5,4,60,2,4,6,132.93121839441238
ABC3014,1,2,2023-05-07 17:23:00,1,2023-05-07 18:23:00,6,17,17,23,6,60,1,2,2,239.6177179010521
ABC2381,2,0,2023-05-04 17:11:00,2,2023-05-04 19:11:00,3,17,17,11,3,120,2,2,5,250.51585076298164
ABC2098,1,1,2023-05-04 20:16:00,4,2023-05-05 00:16:00,3,20,20,16,3,240,0,3,2,130.67819281195702
ABC4426,1,1,2023-05-07 19:18:00,6,2023-05-08 01:18:00,6,19,19,18,6,360,0,2,9,110.64354117732526
ABC4655,2,2,2023-05-02 10:55:00,1,2023-05-02 11:55:00,1,10,10,55,1,60,2,3,2,243.15235048841026
ABC8938,2,1,2023-05-05 17:24:00,2,2023-05-05 19:24:00,4,17,17,24,4,120,1,2,5,201.55688053424421
ABC1187,1,2,2023-05-02 09:31:00,1,2023-05-02 10:31:00,1,9,9,31,1,60,1,2,4,210.99612137089582
ABC6409,1,1,2023-05-05 17:37:00,4,2023-05-05 21:37:00,4,17,17,37,4,240,0,2,1,194.46979708845154
ABC3092,1,2,2023-05-05 08:53:00,2,2023-05-05 10:53:00,4,8,8,53,4,120,1,4,10,81.9862953216404
ABC3130,0,1,2023-05-07 14:51:00,3,2023-05-07 17:51:00,6,14,14,51,6,180,0,4,9,86.24398339507633
ABC6242,1,1,2023-05-01 19:36:00,3,2023-05-01 22:36:00,0,19,19,36,0,180,0,4,3,116.65981779705643
ABC9549,0,0,2023-05-05 18:05:00,2,2023-05-05 20:05:00,4,18,18,5,4,120,0,3,10,80.92035887874502
ABC6647,1,0,2023-05-01 12:45:00,2,2023-05-01 14:45:00,0,12,12,45,0,120,1,3,8,92.9317104282259
ABC6185,0,0,2023-05-02 17:41:00,2,2023-05-02 19:41:00,1,17,17,41,1,120,0,4,4,138.15451208582647
ABC6776,1,0,2023-05-05 18:55:00,4,2023-05-05 22:55:00,4,18,18,55,4,240,1,3,9,111.75747229460619
ABC8913,1,0,2023-05-07 18:15:00,5,2023-05-07 23:15:00,6,18,18,15,6,300,1,4,5,122.90038171113996
ABC8547,1,0,2023-05-07 09:34:00,4,2023-05-07 13:34:00,6,9,9,34,6,240,1,1,2,238.5622116386772
ABC8823,2,2,2023-05-07 10:48:00,2,2023-05-07 12:48:00,6,10,10,48,6,120,2,4,8,115.94917226007931
ABC8355,2,2,2023-05-02 09:59:00,2,2023-05-02 11:59:00,1,9,9,59,1,120,2,1,4,301.2097878743908
ABC7465,1,0,2023-05-03 09:52:00,1,2023-05-03 10:52:00,2,9,9,52,2,60,1,2,2,247.25440623089477
ABC2497,0,2,2023-05-04 12:10:00,3,2023-05-04 15:10:00,3,12,12,10,3,180,0,3,6,89.92512083126479
ABC3555,0,0,2023-05-02 12:24:00,3,2023-05-02 15:24:00,1,12,12,24,1,180,0,3,1,123.51600290098689
ABC6409,1,2,2023-05-05 16:23:00,4,2023-05-05 20:23:00,4,16,16,23,4,240,1,4,8,112.17514928741883
ABC3951,2,1,2023-05-07 20:42:00,2,2023-05-07 22:42:00,6,20,20,42,6,120,1,2,9,105.47455436895791
ABC2238,0,2,2023-05-07 10:43:00,3,2023-05-07 13:43:00,6,10,10,43,6,180,0,2,7,117.70946872385935
ABC5727,2,2,2023-05-06 20:39:00,2,2023-05-06 22:39:00,5,20,20,39,5,120,2,2,9,127.46037669201827
ABC4965,0,2,2023-05-07 10:51:00,1,2023-05-07 11:51:00,6,10,10,51,6,60,0,2,2,149.38360127308084
ABC6686,1,1,2023-05-02 08:59:00,4,2023-05-02 12:59:00,1,8,8,59,1,240,0,3,1,166.32413093868647
ABC4701,2,0,2023-05-03 18:48:00,5,2023-05-03 23:48:00,2,18,18,48,2,300,2,4,7,115.16636776694983
ABC3780,0,2,2023-05-07 10:22:00,4,2023-05-07 14:22:00,6,10,10,22,6,240,0,4,4,124.9808518884186
ABC8398,1,2,2023-05-01 18:43:00,3,2023-05-01 21:43:00,0,18,18,43,0,180,1,1,10,143.37923553458356
ABC2588,1,1,2023-05-03 08:08:00,1,2023-05-03 09:08:00,2,8,8,8,2,60,0,3,8,90.28080908918771
ABC3368,1,0,2023-05-06 09:58:00,5,2023-05-06 14:58:00,5,9,9,58,5,300,1,1,3,221.1940282895689
ABC6789,2,2,2023-05-07 07:44:00,2,2023-05-07 09:44:00,6,7,7,44,6,120,2,2,7,177.70996452041953
ABC1436,2,1,2023-05-03 09:26:00,3,2023-05-03 12:26:00,2,9,9,26,2,180,1,4,7,114.6898396156505
ABC3828,1,0,2023-05-04 08:55:00,1,2023-05-04 09:55:00,3,8,8,55,3,60,1,1,10,172.8525523168752
ABC2556,2,0,2023-05-02 14:54:00,1,2023-05-02 15:54:00,1,14,14,54,1,60,2,3,9,109.74381006649925
ABC8570,0,2,2023-05-07 12:49:00,1,2023-05-07 13:49:00,6,12,12,49,6,60,0,4,4,107.44801760384257
ABC8480,1,2,2023-05-01 19:50:00,3,2023-05-01 22:50:00,0,19,19,50,0,180,1,3,10,105.52255433478827
ABC1182,1,2,2023-05-06 16:16:00,1,2023-05-06 17:16:00,5,16,16,16,5,60,1,4,1,160.47798400061745
ABC8190,2,2,2023-05-06 18:36:00,1,2023-05-06 19:36:00,5,18,18,36,5,60,2,3,7,198.26456498066392
ABC7687,1,1,2023-05-07 11:05:00,3,2023-05-07 14:05:00,6,11,11,5,6,180,0,3,10,83.98229555657211
ABC6565,0,1,2023-05-05 17:01:00,3,2023-05-05 20:01:00,4,17,17,1,4,180,0,4,6,120.64982856339772
ABC8241,2,2,2023-05-01 09:42:00,1,2023-05-01 10:42:00,0,9,9,42,0,60,2,3,1,291.55381577851466
ABC8651,2,0,2023-05-07 15:37:00,1,2023-05-07 16:37:00,6,15,15,37,6,60,2,3,9,110.65217462389859
ABC6575,1,2,2023-05-06 08:02:00,1,2023-05-06 09:02:00,5,8,8,2,5,60,1,2,10,153.10301328961108
ABC2589,1,0,2023-05-01 17:17:00,3,2023-05-01 20:17:00,0,17,17,17,0,180,1,4,8,109.54882162406153
ABC9851,1,0,2023-05-07 09:05:00,1,2023-05-07 10:05:00,6,9,9,5,6,60,1,1,10,184.66598450920753
ABC1159,2,0,2023-05-01 17:43:00,3,2023-05-01 20:43:00,0,17,17,43,0,180,2,4,4,198.84339581139042
ABC7555,1,1,2023-05-03 16:09:00,2,2023-05-03 18:09:00,2,16,16,9,2,120,0,4,5,102.54113662346447
ABC9244,0,0,2023-05-07 17:10:00,1,2023-05-07 18:10:00,6,17,17,10,6,60,0,2,8,118.81026701585986
ABC7846,1,0,2023-05-01 08:21:00,2,2023-05-01 10:21:00,0,8,8,21,0,120,1,1,2,259.33128500329036
ABC3307,1,1,2023-05-04 17:27:00,2,2023-05-04 19:27:00,3,17,17,27,3,120,0,1,6,166.62296400770722
ABC2228,2,0,2023-05-07 18:11:00,1,2023-05-07 19:11:00,6,18,18,11,6,60,2,1,10,190.16856441057752
ABC8226,1,0,2023-05-05 15:16:00,2,2023-05-05 17:16:00,4,15,15,16,4,120,1,3,2,153.1995182578797
ABC6590,2,2,2023-05-07 13:29:00,1,2023-05-07 14:29:00,6,13,13,29,6,60,2,3,8,114.35541549981838
ABC7919,1,0,2023-05-02 17:15:00,4,2023-05-02 21:15:00,1,17,17,15,1,240,1,3,5,152.08985285098765
ABC6585,0,0,2023-05-02 18:45:00,1,2023-05-02 19:45:00,1,18,18,45,1,60,0,1,10,121.51221901574196
ABC7046,0,0,2023-05-05 11:23:00,5,2023-05-05 16:23:00,4,11,11,23,4,300,0,4,3,94.79268290083715
ABC5945,2,0,2023-05-03 17:45:00,4,2023-05-03 21:45:00,2,17,17,45,2,240,2,4,2,218.5335605073364
ABC8927,2,0,2023-05-07 17:46:00,4,2023-05-07 21:46:00,6,17,17,46,6,240,2,1,4,282.0176524823764
ABC8016,1,1,2023-05-02 18:26:00,3,2023-05-02 21:26:00,1,18,18,26,1,180,0,1,8,150.45947630216693
ABC8758,1,0,2023-05-06 07:15:00,4,2023-05-06 11:15:00,5,7,7,15,5,240,1,2,1,210.03206140962732
ABC6086,0,0,2023-05-02 07:12:00,1,2023-05-02 08:12:00,1,7,7,12,1,60,0,3,10,96.35263435137922
ABC8161,1,1,2023-05-02 09:57:00,2,2023-05-02 11:57:00,1,9,9,57,1,120,0,3,3,145.20580512875807
ABC2884,0,1,2023-05-04 17:50:00,1,2023-05-04 18:50:00,3,17,17,50,3,60,0,3,1,173.08805000371825
ABC2809,2,0,2023-05-04 08:15:00,5,2023-05-04 13:15:00,3,8,8,15,3,300,2,2,2,258.127187989947
ABC4167,1,0,2023-05-02 09:23:00,2,2023-05-02 11:23:00,1,9,9,23,1,120,1,2,10,139.13144681158326
ABC7352,2,0,2023-05-01 16:10:00,5,2023-05-01 21:10:00,0,16,16,10,0,300,2,2,7,162.39318268352812
ABC7056,1,2,2023-05-02 13:33:00,1,2023-05-02 14:33:00,1,13,13,33,1,60,1,1,1,193.82701805995072
ABC3437,0,2,2023-05-04 18:30:00,4,2023-05-04 22:30:00,3,18,18,30,3,240,0,2,9,124.51958578495089
ABC7468,2,0,2023-05-01 14:50:00,5,2023-05-01 19:50:00,0,14,14,50,0,300,2,4,8,114.58074540363846
ABC6951,2,1,2023-05-04 17:56:00,6,2023-05-04 23:56:00,3,17,17,56,3,360,1,1,1,224.66921250214395
ABC6276,1,0,2023-05-02 07:19:00,2,2023-05-02 09:19:00,1,7,7,19,1,120,1,1,10,144.30755086808475
ABC9859,2,1,2023-05-03 18:36:00,6,2023-05-04 00:36:00,2,18,18,36,2,360,1,3,1,184.6014173099691
ABC8818,0,1,2023-05-01 16:27:00,6,2023-05-01 22:27:00,0,16,16,27,0,360,0,3,2,119.4076120716201
ABC5728,2,1,2023-05-06 18:45:00,3,2023-05-06 21:45:00,5,18,18,45,5,180,1,2,2,221.87100218681852
ABC3624,2,0,2023-05-01 08:42:00,2,2023-05-01 10:42:00,0,8,8,42,0,120,2,4,6,159.22836646575402
ABC6738,1,0,2023-05-02 07:59:00,4,2023-05-02 11:59:00,1,7,7,59,1,240,1,1,1,213.90165629333902
ABC5232,2,1,2023-05-07 17:27:00,3,2023-05-07 20:27:00,6,17,17,27,6,180,1,1,4,209.03390455338143
ABC6793,1,2,2023-05-04 17:59:00,3,2023-05-04 20:59:00,3,17,17,59,3,180,1,1,7,186.52086494496734
ABC5523,1,2,2023-05-05 11:43:00,1,2023-05-05 12:43:00,4,11,11,43,4,60,1,3,9,141.90577587568882
ABC6571,2,2,2023-05-02 09:08:00,2,2023-05-02 11:08:00,1,9,9,8,1,120,2,3,10,117.08897194917563
ABC3224,0,1,2023-05-06 16:08:00,2,2023-05-06 18:08:00,5,16,16,8,5,120,0,4,3,112.19707559591816
ABC9389,1,0,2023-05-06 19:32:00,2,2023-05-06 21:32:00,5,19,19,32,5,120,1,3,4,161.78108175695388
ABC7091,2,1,2023-05-02 16:49:00,2,2023-05-02 18:49:00,1,16,16,49,1,120,1,4,5,127.40396241911104
ABC9662,1,2,2023-05-02 18:53:00,3,2023-05-02 21:53:00,1,18,18,53,1,180,1,3,5,160.4860940783176
ABC7361,0,0,2023-05-04 09:12:00,1,2023-05-04 10:12:00,3,9,9,12,3,60,0,4,2,154.5551898976633
ABC2948,0,1,2023-05-04 21:45:00,4,2023-05-05 01:45:00,3,21,21,45,3,240,0,3,5,101.49378051200635
ABC8094,1,1,2023-05-01 18:50:00,4,2023-05-01 22:50:00,0,18,18,50,0,240,0,3,10,81.26552385861164
ABC7318,0,2,2023-05-03 21:10:00,2,2023-05-03 23:10:00,2,21,21,10,2,120,0,2,1,146.57269542189178
ABC4796,2,1,2023-05-06 10:29:00,2,2023-05-06 12:29:00,5,10,10,29,5,120,1,2,7,143.72659324470558
ABC1234,2,0,2023-05-03 12:24:00,2,2023-05-03 14:24:00,2,12,12,24,2,120,2,2,5,173.2510905422039
ABC4607,1,2,2023-05-06 17:52:00,2,2023-05-06 19:52:00,5,17,17,52,5,120,1,4,6,142.5029949739213
ABC9043,0,2,2023-05-02 17:33:00,1,2023-05-02 18:33:00,1,17,17,33,1,60,0,4,9,71.42946936439768
ABC1522,2,0,2023-05-05 06:14:00,3,2023-05-05 09:14:00,4,6,6,14,4,180,2,4,3,172.57848845196588
ABC6904,2,2,2023-05-04 19:36:00,4,2023-05-04 23:36:00,3,19,19,36,3,240,2,4,1,209.1608872680693
ABC5888,2,1,2023-05-03 10:16:00,2,2023-05-03 12:16:00,2,10,10,16,2,120,1,2,8,144.56893168498172
ABC6832,1,1,2023-05-07 18:50:00,3,2023-05-07 21:50:00,6,18,18,50,6,180,0,1,2,178.0531612157417
ABC8122,1,2,2023-05-03 19:13:00,4,2023-05-03 23:13:00,2,19,19,13,2,240,1,3,2,156.32189367623548
ABC6842,2,0,2023-05-01 19:49:00,5,2023-05-02 00:49:00,0,19,19,49,0,300,2,3,10,81.27233598543047
ABC2316,2,1,2023-05-05 17:19:00,6,2023-05-05 23:19:00,4,17,17,19,4,360,1,4,4,157.2847164449703
ABC2124,0,0,2023-05-01 09:46:00,4,2023-05-01 13:46:00,0,9,9,46,0,240,0,2,5,130.30562882633407
ABC6621,0,1,2023-05-02 18:18:00,3,2023-05-02 21:18:00,1,18,18,18,1,180,0,1,1,195.29100192026206
ABC6423,0,1,2023-05-04 08:58:00,6,2023-05-04 14:58:00,3,8,8,58,3,360,0,2,3,146.4898073187299
ABC3587,1,2,2023-05-04 16:02:00,4,2023-05-04 20:02:00,3,16,16,2,3,240,1,3,8,96.2748896113008
ABC6672,2,2,2023-05-04 09:35:00,2,2023-05-04 11:35:00,3,9,9,35,3,120,2,4,6,159.4556630099849
ABC2378,1,0,2023-05-02 14:30:00,2,2023-05-02 16:30:00,1,14,14,30,1,120,1,4,3,121.16949629022231
ABC4374,2,2,2023-05-04 19:28:00,2,2023-05-04 21:28:00,3,19,19,28,3,120,2,2,7,189.9308484949255
ABC2519,0,1,2023-05-03 09:58:00,3,2023-05-03 12:58:00,2,9,9,58,2,180,0,4,6,113.4967398701048
ABC6777,0,1,2023-05-03 07:10:00,2,2023-05-03 09:10:00,2,7,7,10,2,120,0,1,5,139.95942680331336
ABC8935,0,0,2023-05-05 12:33:00,3,2023-05-05 15:33:00,4,12,12,33,4,180,0,3,8,78.32242590904129
ABC7093,0,0,2023-05-03 18:47:00,3,2023-05-03 21:47:00,2,18,18,47,2,180,0,1,8,138.5046087651631
ABC9418,2,1,2023-05-05 14:36:00,3,2023-05-05 17:36:00,4,14,14,36,4,180,1,2,3,171.32144999785282
ABC6355,0,2,2023-05-07 09:13:00,1,2023-05-07 10:13:00,6,9,9,13,6,60,0,3,8,95.55951405485999
ABC5968,2,2,2023-05-01 19:01:00,3,2023-05-01 22:01:00,0,19,19,1,0,180,2,1,10,184.526695380712
ABC6574,2,0,2023-05-03 16:50:00,1,2023-05-03 17:50:00,2,16,16,50,2,60,2,1,9,185.56208401298025
ABC5072,1,0,2023-05-06 19:36:00,1,2023-05-06 20:36:00,5,19,19,36,5,60,1,1,10,141.96169213122292
ABC3257,0,1,2023-05-05 19:01:00,4,2023-05-05 23:01:00,4,19,19,1,4,240,0,3,3,138.0265576642489
ABC9588,0,1,2023-05-01 08:36:00,3,2023-05-01 11:36:00,0,8,8,36,0,180,0,3,8,104.56709909358814
ABC5424,1,0,2023-05-02 10:27:00,1,2023-05-02 11:27:00,1,10,10,27,1,60,1,4,8,100.69879799175939
ABC4237,2,1,2023-05-03 18:25:00,3,2023-05-03 21:25:00,2,18,18,25,2,180,1,2,7,158.99048036872063
ABC4893,0,0,2023-05-05 17:34:00,4,2023-05-05 21:34:00,4,17,17,34,4,240,0,4,8,81.7290669896074
ABC3005,2,0,2023-05-03 10:04:00,3,2023-05-03 13:04:00,2,10,10,4,2,180,2,2,1,244.53857963081362
ABC3016,1,2,2023-05-03 08:49:00,1,2023-05-03 09:49:00,2,8,8,49,2,60,1,3,3,187.59315416235614
ABC2772,2,0,2023-05-03 19:41:00,1,2023-05-03 20:41:00,2,19,19,41,2,60,2,1,6,208.59744205923383
ABC9353,0,1,2023-05-04 09:12:00,4,2023-05-04 13:12:00,3,9,9,12,3,240,0,4,7,92.68401655864561
ABC4976,2,2,2023-05-03 07:08:00,3,2023-05-03 10:08:00,2,7,7,8,2,180,2,3,7,136.98942537866174
ABC2751,2,2,2023-05-02 20:38:00,2,2023-05-02 22:38:00,1,20,20,38,1,120,2,3,6,155.52658763766846
ABC9967,0,1,2023-05-07 18:47:00,4,2023-05-07 22:47:00,6,18,18,47,6,240,0,3,4,130.29247004767672
ABC8430,0,1,2023-05-06 14:51:00,3,2023-05-06 17:51:00,5,14,14,51,5,180,0,4,5,76.04311480182396
ABC8170,2,1,2023-05-02 11:36:00,4,2023-05-02 15:36:00,1,11,11,36,1,240,1,3,9,110.24758305728844
ABC7469,2,0,2023-05-06 17:18:00,5,2023-05-06 22:18:00,5,17,17,18,5,300,2,2,1,273.7359659344878
ABC4220,1,2,2023-05-07 17:15:00,3,2023-05-07 20:15:00,6,17,17,15,6,180,1,2,2,232.3384938384426
ABC1539,0,0,2023-05-02 10:04:00,5,2023-05-02 15:04:00,1,10,10,4,1,300,0,1,5,146.24135283383862
ABC2461,2,0,2023-05-07 06:21:00,2,2023-05-07 08:21:00,6,6,6,21,6,120,2,4,5,137.66166057647806
ABC6184,0,0,2023-05-05 18:13:00,5,2023-05-05 23:13:00,4,18,18,13,4,300,0,4,7,92.88983724839333
ABC9547,1,0,2023-05-01 10:03:00,3,2023-05-01 13:03:00,0,10,10,3,0,180,1,4,8,111.63119546508099
ABC1234,2,2,2023-05-01 08:04:00,3,2023-05-01 11:04:00,0,8,8,4,0,180,2,4,10,94.3108522447144
ABC2548,2,2,2023-05-07 17:03:00,1,2023-05-07 18:03:00,6,17,17,3,6,60,2,4,6,181.48182353019837
ABC8480,2,0,2023-05-04 09:58:00,3,2023-05-04 12:58:00,3,9,9,58,3,180,2,3,6,191.00930193543977
ABC5213,0,1,2023-05-05 11:00:00,4,2023-05-05 15:00:00,4,11,11,0,4,240,0,3,5,101.70312549704572
ABC2673,1,2,2023-05-02 18:51:00,1,2023-05-02 19:51:00,1,18,18,51,1,60,1,2,5,206.8134430622012
ABC7708,0,0,2023-05-06 17:42:00,3,2023-05-06 20:42:00,5,17,17,42,5,180,0,4,8,85.67688523606179
ABC8982,2,1,2023-05-04 17:44:00,4,2023-05-04 21:44:00,3,17,17,44,3,240,1,4,5,134.65207248619458
ABC3100,1,1,2023-05-01 21:38:00,2,2023-05-01 23:38:00,0,21,21,38,0,120,0,4,6,81.97399951481916
ABC4748,2,0,2023-05-01 10:55:00,2,2023-05-01 12:55:00,0,10,10,55,0,120,2,2,3,221.843820387196
ABC4173,2,2,2023-05-06 18:12:00,2,2023-05-06 20:12:00,5,18,18,12,5,120,2,4,5,177.53406969743125
ABC2815,0,1,2023-05-07 07:34:00,3,2023-05-07 10:34:00,6,7,7,34,6,180,0,4,9,72.54645696995156
ABC4841,2,2,2023-05-06 09:04:00,1,2023-05-06 10:04:00,5,9,9,4,5,60,2,3,3,261.07529389110096
ABC9016,1,2,2023-05-02 17:18:00,1,2023-05-02 18:18:00,1,17,17,18,1,60,1,2,8,165.51460961083603
ABC8011,2,1,2023-05-05 17:44:00,2,2023-05-05 19:44:00,4,17,17,44,4,120,1,3,7,159.77395861622563
ABC5493,2,0,2023-05-04 17:02:00,2,2023-05-04 19:02:00,3,17,17,2,3,120,2,1,4,307.824129713346
ABC1674,0,1,2023-05-06 21:21:00,2,2023-05-06 23:21:00,5,21,21,21,5,120,0,4,5,107.4523864346736
